order,id,date,time,title,url,visitCount,typedCount,transition
2113,3935,4/2/2025,21:52:13,Python Package Introduction — xgboost 3.1.0-dev documentation,https://xgboost.readthedocs.io/en/latest/python/python_intro.html,2,0,link
2114,3934,4/2/2025,21:52:11,Redirect Notice,https://www.google.com/url?q=https%3A%2F%2Fxgboost.readthedocs.io%2Fen%2Flatest%2Fpython%2Fpython_intro.html,2,0,link
2115,3937,4/2/2025,21:52:11,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=a27j0swxUi4D,1,0,link
2116,3936,4/2/2025,21:51:21,Using the Scikit-Learn Estimator Interface — xgboost 3.1.0-dev documentation,https://xgboost.readthedocs.io/en/latest/python/sklearn_estimator.html,1,0,link
2117,3935,4/2/2025,21:49:45,Python Package Introduction — xgboost 3.1.0-dev documentation,https://xgboost.readthedocs.io/en/latest/python/python_intro.html,2,0,link
2118,3934,4/2/2025,21:49:43,Redirect Notice,https://www.google.com/url?q=https%3A%2F%2Fxgboost.readthedocs.io%2Fen%2Flatest%2Fpython%2Fpython_intro.html,2,0,link
2119,3929,4/2/2025,21:49:43,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=GKc_JzT5UN0n,2,0,link
2120,3933,4/2/2025,21:48:35,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2121,3928,4/2/2025,21:48:34,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2122,3933,4/2/2025,21:48:31,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2123,3928,4/2/2025,21:48:30,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2124,3933,4/2/2025,21:48:24,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2125,3933,4/2/2025,21:48:21,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2126,3928,4/2/2025,21:48:20,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2127,3933,4/2/2025,21:48:19,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2128,3928,4/2/2025,21:48:18,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2129,3933,4/2/2025,21:48:03,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2130,3928,4/2/2025,21:48:01,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2131,3933,4/2/2025,21:47:58,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2132,3928,4/2/2025,21:47:57,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2133,3933,4/2/2025,21:47:45,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=ZzsOrKP0ENjV,11,0,link
2134,3932,4/2/2025,21:46:14,mnist_xgboost | Kaggle,https://www.kaggle.com/code/anktplwl91/mnist-xgboost,1,0,link
2135,3930,4/2/2025,21:46:11,Redirect Notice,https://www.google.com/url?q=https%3A%2F%2Fwww.kaggle.com%2Fanktplwl91%2Fmnist-xgboost,1,0,link
2136,3929,4/2/2025,21:46:10,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=GKc_JzT5UN0n,2,0,link
2137,3928,4/2/2025,21:45:58,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2138,3880,4/2/2025,21:45:52,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=wptpa5-JBUbu,5,0,link
2139,3928,4/2/2025,21:45:41,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2140,3928,4/2/2025,21:45:41,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2141,3928,4/2/2025,21:45:12,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=F-ZTcrSLPFkm,13,0,link
2142,3927,4/2/2025,21:44:35,BaggingClassifier.__init__() got an unexpected keyword argument 'base_estimator' · Issue #68 · scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules/issues/68,1,0,link
2143,3926,4/2/2025,21:44:32,TypeError: BaggingClassifier.__init__() got an unexpected keyword argument 'base_estimator' - Google Search,https://www.google.com/search?q=TypeError%3A+BaggingClassifier.__init__()+got+an+unexpected+keyword+argument+%27base_estimator%27&oq=TypeError%3A+BaggingClassifier.__init__()+got+an+unexpected+keyword+argument+%27base_estimator%27&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRg60gEHMzcwajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
2144,3925,4/2/2025,21:43:41,KNeighborsClassifier — scikit-learn 1.6.1 documentation,https://scikit-learn.org/stable/modules/generated/sklearn.neighbors.KNeighborsClassifier.html,1,0,link
2145,3924,4/2/2025,21:43:39,KNeighborsClassifier - Google Search,https://www.google.com/search?q=KNeighborsClassifier&oq=KNeighborsClassifier&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBBzM3MWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,1,0,generated
2146,3918,4/2/2025,21:43:14,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=Rl2Y6P1jE7k0,5,0,link
2147,3891,4/2/2025,21:43:05,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=IRVy2QZ9zDvI,7,0,link
2148,3918,4/2/2025,21:42:57,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=Rl2Y6P1jE7k0,5,0,link
2149,3891,4/2/2025,21:42:42,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=IRVy2QZ9zDvI,7,0,link
2150,3887,4/2/2025,21:42:40,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=n9Rzlx-DydQj,6,0,link
2151,3886,4/2/2025,21:42:37,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=_4zB75roKPv9,7,0,link
2152,3885,4/2/2025,21:42:34,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=1thhyeB9wlAb,7,0,link
2153,3883,4/2/2025,21:42:32,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=5q0MBD_RBQPh,4,0,link
2154,3882,4/2/2025,21:42:28,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=uTaUH_073gW7,5,0,link
2155,3881,4/2/2025,21:40:40,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=UXaRp8z7tmbD,3,0,link
2156,3880,4/2/2025,21:40:38,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=wptpa5-JBUbu,5,0,link
2157,3891,4/2/2025,21:40:28,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=IRVy2QZ9zDvI,7,0,link
2158,3923,4/2/2025,21:40:15,Google Colab,https://colab.research.google.com/drive/1kY5mC2v8RmPwD8D0S5YbUFoPlREtQuxg?usp=sharing#scrollTo=zxcWuqIyyX37,1,0,link
2159,3918,4/2/2025,21:40:06,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=Rl2Y6P1jE7k0,5,0,link
2160,3882,4/2/2025,21:40:01,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=uTaUH_073gW7,5,0,link
2161,3922,4/2/2025,21:39:31,2025 Ensemble learning_partI.ipynb - Colab,https://colab.research.google.com/drive/1kY5mC2v8RmPwD8D0S5YbUFoPlREtQuxg?usp=sharing#scrollTo=YxmR3GBdnd6w,1,0,link
2162,3884,4/2/2025,21:39:13,2025 Ensemble learning_partI.ipynb - Colab,https://colab.research.google.com/drive/1kY5mC2v8RmPwD8D0S5YbUFoPlREtQuxg?usp=sharing#scrollTo=JO3ByHzAnWdx,2,0,link
2163,3921,4/2/2025,21:38:10,2025 Ensemble learning_partII.ipynb - Colab,https://colab.research.google.com/drive/1LLeOFmnJ8s6x5ANkgqts8JkdHmZQ0nB-?usp=sharing#scrollTo=uxoby8Xl_cpe,1,0,link
2164,3920,4/2/2025,21:37:16,sklearn.ensemble.BaggingClassifier — scikit-learn 0.18.2 documentation,https://scikit-learn.org/0.18/modules/generated/sklearn.ensemble.BaggingClassifier.html,1,0,link
2165,3919,4/2/2025,21:37:13,baggingclassifier - Google Search,https://www.google.com/search?q=baggingclassifier&oq=BaggingClassifier&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBggDEAAYHjIGCAQQABgeMgYIBRAAGB4yBggGEAAYHjIGCAcQABgeMgYICBAAGB4yBggJEAAYHtIBBzY0NWowajeoAgiwAgE&sourceid=chrome&ie=UTF-8,1,0,generated
2166,3918,4/2/2025,21:37:08,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=Rl2Y6P1jE7k0,5,0,link
2167,1807,4/2/2025,16:37:56,Statistics and Econometrics (1.24-25.PKN24/M) : Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=1913&user=20995,11,0,link
2168,719,4/2/2025,16:37:50,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
2169,719,4/2/2025,16:37:39,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,reload
2170,395,4/2/2025,16:37:39,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
2171,395,4/2/2025,16:37:39,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
2172,719,4/1/2025,15:12:54,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
2173,3917,4/1/2025,15:12:44,Statistics and Econometrics (1.24-25.PKN24/M) : Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?id=1913&user=20995&mode=grade,1,0,form_submit
2174,395,4/1/2025,15:12:36,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
2175,395,4/1/2025,15:12:36,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
2176,1807,4/1/2025,15:12:36,Statistics and Econometrics (1.24-25.PKN24/M) : Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=1913&user=20995,11,0,reload
2177,1807,3/30/2025,12:26:11,Statistics and Econometrics (1.24-25.PKN24/M) : Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=1913&user=20995,11,0,link
2178,1496,3/30/2025,12:26:08,Statistics and Econometrics (1.24-25.PKN24/M) : Assignment 3 -Regressions | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=83599,5,0,link
2179,1807,3/30/2025,12:26:04,Statistics and Econometrics (1.24-25.PKN24/M) : Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=1913&user=20995,11,0,link
2180,719,3/30/2025,12:25:59,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
2181,2793,3/30/2025,12:25:54,Machine Learning (2.24-25.PKN24/M): Assignment 1. Supervised learning | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=90240,4,0,form_submit
2182,3878,3/30/2025,12:25:42,2025 Ensemble learning_partII.ipynb - Colab,https://colab.research.google.com/drive/1LLeOFmnJ8s6x5ANkgqts8JkdHmZQ0nB-?usp=sharing,1,0,reload
2183,3890,3/30/2025,12:25:39,2025 Ensemble learning_partI.ipynb - Colab,https://colab.research.google.com/drive/1kY5mC2v8RmPwD8D0S5YbUFoPlREtQuxg?usp=sharing#scrollTo=heJc_yrIAm60,1,0,reload
2184,395,3/30/2025,12:25:38,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,reload
2185,3891,3/30/2025,12:25:37,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=IRVy2QZ9zDvI,7,0,reload
2186,3914,3/30/2025,12:25:36,Різдвяний джемпер Rick&Morty Колір червоний - CROPP - 985AT-33X,https://www.cropp.com/ua/uk/rizdvianyi-dzhemper-rick-morty-985at-33x,1,0,reload
2187,3913,3/30/2025,12:25:36,Чорна футболка з принтом Star Wars Колір чорний - CROPP - 762AT-99X,https://www.cropp.com/ua/uk/chorna-futbolka-z-pryntom-star-wars-762at-99x,1,0,reload
2188,3897,3/30/2025,12:25:36,термофор - Google Search,https://www.google.com/search?q=%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D1%84%D0%BE%D1%80&oq=%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D1%84%D0%BE%D1%80&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIGCAEQABgeMgYIAhAAGB4yBggDEAAYHjIGCAQQABgeMgYIBRAAGB4yBggGEAAYHjIGCAcQABgeMgYICBAAGB4yBggJEAAYHtIBCDEzNDRqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,reload
2189,3916,3/30/2025,12:25:35,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse?page=4,1,0,reload
2190,2004,3/30/2025,12:25:31,μTorrent Web,https://utweb.rainberrytv.com/gui/index.html?v=1.3.0.5417&localauth=localapi5ca91d8f22a52429:#/dashboard,2,0,reload
2191,395,3/30/2025,12:22:14,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,link
2192,3878,3/30/2025,12:22:11,2025 Ensemble learning_partII.ipynb - Colab,https://colab.research.google.com/drive/1LLeOFmnJ8s6x5ANkgqts8JkdHmZQ0nB-?usp=sharing,1,0,reload
2193,2793,3/30/2025,12:21:53,Machine Learning (2.24-25.PKN24/M): Assignment 1. Supervised learning | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=90240,4,0,reload
2194,3890,3/30/2025,12:21:36,2025 Ensemble learning_partI.ipynb - Colab,https://colab.research.google.com/drive/1kY5mC2v8RmPwD8D0S5YbUFoPlREtQuxg?usp=sharing#scrollTo=heJc_yrIAm60,1,0,reload
2195,3891,3/30/2025,12:21:30,Bohdan_Shevchuk_HW5.ipynb - Colab,https://colab.research.google.com/drive/1ikaqdMGDsG585gioHIFsSWou7rqmYRyf#scrollTo=IRVy2QZ9zDvI,7,0,reload
2196,3897,3/30/2025,12:21:27,термофор - Google Search,https://www.google.com/search?q=%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D1%84%D0%BE%D1%80&oq=%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D1%84%D0%BE%D1%80&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIGCAEQABgeMgYIAhAAGB4yBggDEAAYHjIGCAQQABgeMgYIBRAAGB4yBggGEAAYHjIGCAcQABgeMgYICBAAGB4yBggJEAAYHtIBCDEzNDRqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,reload
2197,2004,3/30/2025,12:21:25,μTorrent Web,https://utweb.rainberrytv.com/gui/index.html?v=1.3.0.5417&localauth=localapi5ca91d8f22a52429:#/dashboard,2,0,link
2198,3910,3/30/2025,12:21:23,Худі з принтом Колір білий - CROPP - 229DS-00X,https://www.cropp.com/ua/uk/khudi-z-pryntom-229ds-00x,1,0,reload
2199,3911,3/30/2025,12:21:23,зелена толстовка Колір темно-зелений - CROPP - 052AT-79X,https://www.cropp.com/ua/uk/zelena-tolstovka-052at-79x,1,0,reload
2200,3913,3/30/2025,12:21:23,Чорна футболка з принтом Star Wars Колір чорний - CROPP - 762AT-99X,https://www.cropp.com/ua/uk/chorna-futbolka-z-pryntom-star-wars-762at-99x,1,0,reload
2201,2003,3/30/2025,12:21:23,μTorrent Web,https://utweb.rainberrytv.com/gui/index.html?v=1.3.0.5417&localauth=localapi5ca91d8f22a52429:#/,2,0,link
2202,3914,3/30/2025,12:21:19,Різдвяний джемпер Rick&Morty Колір червоний - CROPP - 985AT-33X,https://www.cropp.com/ua/uk/rizdvianyi-dzhemper-rick-morty-985at-33x,1,0,reload
2203,2002,3/30/2025,12:21:17,,https://utweb.rainberrytv.com/gui/index.html?v=1.3.0.5417&localauth=localapi5ca91d8f22a52429:,2,0,auto_toplevel
2204,3916,3/30/2025,0:12:53,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse?page=4,1,0,link
2205,3915,3/30/2025,0:11:44,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse?page=3,1,0,link
2206,3914,3/30/2025,0:11:25,Різдвяний джемпер Rick&Morty Колір червоний - CROPP - 985AT-33X,https://www.cropp.com/ua/uk/rizdvianyi-dzhemper-rick-morty-985at-33x,1,0,link
2207,3913,3/30/2025,0:10:51,Чорна футболка з принтом Star Wars Колір чорний - CROPP - 762AT-99X,https://www.cropp.com/ua/uk/chorna-futbolka-z-pryntom-star-wars-762at-99x,1,0,link
2208,3912,3/30/2025,0:10:27,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse?page=2,1,0,link
2209,3911,3/30/2025,0:09:24,зелена толстовка Колір темно-зелений - CROPP - 052AT-79X,https://www.cropp.com/ua/uk/zelena-tolstovka-052at-79x,1,0,link
2210,3910,3/30/2025,0:08:50,Худі з принтом Колір білий - CROPP - 229DS-00X,https://www.cropp.com/ua/uk/khudi-z-pryntom-229ds-00x,1,0,link
2211,3907,3/30/2025,0:08:16,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse,2,0,link
2212,3906,3/30/2025,0:08:10,Billie Eilish - CROPP,https://www.cropp.com/ua/uk/hot-rn/billie-eilish,2,0,link
2213,3909,3/30/2025,0:08:09,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse?query=%D1%82%D1%83%D1%84%D0%BB%D1%96&page=1&configure%5BhitsPerPage%5D=50&configure%5BclickAnalytics%5D=true&configure%5Banalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5BhitsPerPage%5D=5&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5Banalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bpage%5D=1,1,0,link
2214,3908,3/30/2025,0:08:08,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse?query=%D1%82%D1%83%D1%84%D0%BB%D1%96&page=1&configure%5BhitsPerPage%5D=50&configure%5BclickAnalytics%5D=true&configure%5Banalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5BhitsPerPage%5D=5&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5Banalytics%5D=true,1,0,link
2215,3907,3/30/2025,0:07:55,Розпродаж: Побачити все,https://www.cropp.com/ua/uk/rozprodazh/dlia-noho/pobachyty-vse,2,0,link
2216,3906,3/30/2025,0:07:40,Billie Eilish - CROPP,https://www.cropp.com/ua/uk/hot-rn/billie-eilish,2,0,link
2217,3905,3/30/2025,0:07:23,Капці качки Колір жовтий - CROPP - 896AU-11X,https://www.cropp.com/ua/uk/kaptsi-kachky-896au-11x,1,0,link
2218,3904,3/30/2025,0:06:38,Капці Колір чорний - CROPP - 034DD-99X,https://www.cropp.com/ua/uk/kaptsi-034dd-99x?algolia_query_id=73ecb84239cb6ff4b37ac139d2137c9d,1,0,link
2219,3902,3/30/2025,0:06:33,капці качки 44 - Google Search,https://www.google.com/search?q=%D0%BA%D0%B0%D0%BF%D1%86%D1%96+%D0%BA%D0%B0%D1%87%D0%BA%D0%B8+44&oq=%D0%BA%D0%B0%D0%BF%D1%86%D1%96+%D0%BA%D0%B0%D1%87%D0%BA%D0%B8+44&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigAdIBCDI5ODFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
2220,3903,3/30/2025,0:06:23,капці злі качки 44 - Google Search,https://www.google.com/search?q=%D0%BA%D0%B0%D0%BF%D1%86%D1%96+%D0%B7%D0%BB%D1%96+%D0%BA%D0%B0%D1%87%D0%BA%D0%B8+44&sca_esv=5a31af23a2200e4f&ei=1m7oZ7W-J_rOwPAPi7LwwAI&ved=0ahUKEwi1gYuqprCMAxV6JxAIHQsZHCgQ4dUDCBA&uact=5&oq=%D0%BA%D0%B0%D0%BF%D1%86%D1%96+%D0%B7%D0%BB%D1%96+%D0%BA%D0%B0%D1%87%D0%BA%D0%B8+44&gs_lp=Egxnd3Mtd2l6LXNlcnAiH9C60LDQv9GG0ZYg0LfQu9GWINC60LDRh9C60LggNDQyCBAhGKABGMMESLYeUJkHWOsccAV4AJABAJgBuQGgAcUJqgEDMC44uAEDyAEA-AEBmAIIoAKBBMICCBAAGLADGO8FwgIKECEYoAEYwwQYCsICBRAAGO8FmAMAiAYBkAYFkgcDNS4zoAfiGQ&sclient=gws-wiz-serp,1,0,form_submit
2221,3902,3/30/2025,0:06:14,капці качки 44 - Google Search,https://www.google.com/search?q=%D0%BA%D0%B0%D0%BF%D1%86%D1%96+%D0%BA%D0%B0%D1%87%D0%BA%D0%B8+44&oq=%D0%BA%D0%B0%D0%BF%D1%86%D1%96+%D0%BA%D0%B0%D1%87%D0%BA%D0%B8+44&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRigAdIBCDI5ODFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
2222,3900,3/30/2025,0:06:08,Cropp Україна,https://www.cropp.com/ua/uk/?query=%D0%BA%D0%B0%D0%BF%D1%86%D1%96&page=1&configure%5BhitsPerPage%5D=50&configure%5BclickAnalytics%5D=true&configure%5Banalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5BhitsPerPage%5D=5&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bconfigure%5D%5Banalytics%5D=true&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5Bpage%5D=1&indices%5BPRODUCT_CRO_UA_UK_query_suggestions%5D%5BrefinementList%5D%5Bpage%5D=1&refinementList%5Bsizes%5D%5B0%5D=44-45,2,0,link
2223,3901,3/30/2025,0:06:04,Капці Колір чорний - CROPP - 034DD-99X,https://www.cropp.com/ua/uk/kaptsi-034dd-99x?algolia_query_id=c056bc2a3d52e01cf9bbdbbeca2774c4,1,0,link
